order_id,assigned,created,delivered,picked,city,service_type,pickup_lat,pickup_lon,drop_lat,drop_lon,created_at,promised_at,delivered_at,distance_km,eta_minutes,is_late,pickup_hour,temp_c,rain_mm,wind_kmph
O3811,2025-07-20 13:22:00,2025-07-20 13:19:00,2025-07-20 13:50:00,2025-07-20 13:28:00,LHR,parcel,31.55781,74.30003,31.57873827552923,74.34511863015743,2025-07-20 13:19:00,2025-07-20 13:49:00,2025-07-20 13:50:00,12.73,31.4,1,2025-07-20 13:00:00,28.7,1.21,10
O3812,2025-07-20 10:19:00,2025-07-20 10:15:00,2025-07-20 10:20:00,2025-07-20 10:25:00,LHR,food,31.51373,74.33384,31.559445466908585,74.3552357085702,2025-07-20 10:15:00,2025-07-20 10:55:00,2025-07-20 10:20:00,2.09,4.3,0,2025-07-20 10:00:00,26.8,0.0,4
O3813,2025-07-20 19:51:00,2025-07-20 19:50:00,2025-07-20 20:28:00,2025-07-20 19:59:00,KHI,food,24.8101,67.09073,24.851509762098623,67.11688231523772,2025-07-20 19:50:00,2025-07-20 20:30:00,2025-07-20 20:28:00,12.61,38.3,0,2025-07-20 19:00:00,41.2,0.0,5
O3814,2025-07-20 19:28:00,2025-07-20 19:26:00,2025-07-20 19:55:00,2025-07-20 19:36:00,LHR,parcel,31.48949,74.25709,31.52509687378481,74.26878207444291,2025-07-20 19:26:00,2025-07-20 20:11:00,2025-07-20 19:55:00,11.79,29.9,0,2025-07-20 19:00:00,26.2,0.0,11
O3815,2025-07-20 08:27:00,2025-07-20 08:23:00,2025-07-20 08:28:00,2025-07-20 08:35:00,KHI,food,24.94387,67.07802,24.99373718956615,67.10102423155287,2025-07-20 08:23:00,2025-07-20 09:08:00,2025-07-20 08:28:00,2.62,-1.7,0,2025-07-20 08:00:00,25.1,0.0,6
O3816,2025-07-20 18:50:00,2025-07-20 18:47:00,2025-07-20 19:03:00,2025-07-20 18:58:00,ISB,grocery,33.70363,73.08488,33.75349206337008,73.1343271244968,2025-07-20 18:47:00,2025-07-20 19:32:00,2025-07-20 19:03:00,5.74,16.4,0,2025-07-20 18:00:00,26.5,0.0,10
O3817,2025-07-20 14:51:00,2025-07-20 14:47:00,2025-07-20 14:58:00,2025-07-20 15:00:00,ISB,parcel,33.70117,73.08725,33.73476470273043,73.13215654601147,2025-07-20 14:47:00,2025-07-20 15:17:00,2025-07-20 14:58:00,6.36,11.5,0,2025-07-20 14:00:00,28.0,0.0,4
O3818,2025-07-20 11:57:00,2025-07-20 11:54:00,2025-07-20 12:00:00,2025-07-20 12:02:00,ISB,food,33.66805,73.05556,33.68777820377495,73.0950591178627,2025-07-20 11:54:00,2025-07-20 12:39:00,2025-07-20 12:00:00,3.25,6.9,0,2025-07-20 11:00:00,30.7,0.0,8
O3819,2025-07-20 10:05:00,2025-07-20 10:03:00,2025-07-20 10:20:00,2025-07-20 10:12:00,LHR,parcel,31.53629,74.27744,31.558080509124377,74.29123098609057,2025-07-20 10:03:00,2025-07-20 11:03:00,2025-07-20 10:20:00,5.38,17.2,0,2025-07-20 10:00:00,26.8,0.0,4
O382,2025-07-02 08:04:00,2025-07-02 08:02:00,2025-07-02 08:28:00,2025-07-02 08:09:00,KHI,parcel,24.86202,67.03093,24.90708241963155,67.04726145024236,2025-07-02 08:02:00,2025-07-02 08:47:00,2025-07-02 08:28:00,9.48,26.9,0,2025-07-02 08:00:00,40.8,0.0,10
O3820,2025-07-20 16:51:00,2025-07-20 16:50:00,2025-07-20 16:57:00,2025-07-20 16:58:00,ISB,food,33.67595,73.09345,33.70682742671165,73.11038849985272,2025-07-20 16:50:00,2025-07-20 17:20:00,2025-07-20 16:57:00,2.16,7.7,0,2025-07-20 16:00:00,31.0,0.0,14
O3821,2025-07-20 08:05:00,2025-07-20 08:02:00,2025-07-20 08:31:00,2025-07-20 08:14:00,KHI,parcel,24.87076,67.11321,24.899992231770742,67.12657059010729,2025-07-20 08:02:00,2025-07-20 08:32:00,2025-07-20 08:31:00,12.64,30.0,0,2025-07-20 08:00:00,25.1,0.0,6
O3822,2025-07-20 18:28:00,2025-07-20 18:27:00,2025-07-20 18:37:00,2025-07-20 18:34:00,KHI,food,24.84187,67.11358,24.85729941230333,67.14938973836836,2025-07-20 18:27:00,2025-07-20 19:07:00,2025-07-20 18:37:00,3.1,10.8,0,2025-07-20 18:00:00,30.7,0.0,2
O3823,2025-07-20 12:01:00,2025-07-20 11:58:00,2025-07-20 12:16:00,2025-07-20 12:07:00,LHR,grocery,31.59174,74.30512,31.62772222084085,74.31651409533512,2025-07-20 11:58:00,2025-07-20 12:28:00,2025-07-20 12:16:00,11.22,18.7,0,2025-07-20 11:00:00,26.8,0.0,5
O3824,2025-07-20 13:26:00,2025-07-20 13:22:00,2025-07-20 13:45:00,2025-07-20 13:35:00,KHI,parcel,24.86483,67.0713,24.89161761891622,67.11558089500036,2025-07-20 13:22:00,2025-07-20 14:02:00,2025-07-20 13:45:00,8.0,23.3,0,2025-07-20 13:00:00,37.8,0.0,2
O3825,2025-07-20 10:21:00,2025-07-20 10:20:00,2025-07-20 10:28:00,2025-07-20 10:27:00,KHI,parcel,24.80634,67.04608,24.8484934937385,67.09384209408432,2025-07-20 10:20:00,2025-07-20 11:00:00,2025-07-20 10:28:00,1.3,8.4,0,2025-07-20 10:00:00,28.6,0.0,10
O3826,2025-07-20 15:19:00,2025-07-20 15:17:00,2025-07-20 15:40:00,2025-07-20 15:24:00,KHI,food,24.85027,67.10154,24.880072306897933,67.12749389053886,2025-07-20 15:17:00,2025-07-20 16:02:00,2025-07-20 15:40:00,12.6,23.1,0,2025-07-20 15:00:00,38.0,0.0,12
O3827,2025-07-20 09:33:00,2025-07-20 09:32:00,2025-07-20 10:03:00,2025-07-20 09:41:00,LHR,food,31.53935,74.33464,31.561865160845837,74.36556825307873,2025-07-20 09:32:00,2025-07-20 10:32:00,2025-07-20 10:03:00,10.62,31.8,0,2025-07-20 09:00:00,26.1,0.07,5
O3828,2025-07-20 10:38:00,2025-07-20 10:36:00,2025-07-20 11:06:00,2025-07-20 10:43:00,KHI,parcel,24.86579,67.08144,24.903875028971203,67.11431257326389,2025-07-20 10:36:00,2025-07-20 11:06:00,2025-07-20 11:06:00,11.72,30.6,0,2025-07-20 10:00:00,28.6,0.0,10
O3829,2025-07-20 09:47:00,2025-07-20 09:43:00,2025-07-20 10:04:00,2025-07-20 09:56:00,LHR,parcel,31.50898,74.30815,31.52988620656124,74.35357557213526,2025-07-20 09:43:00,2025-07-20 10:23:00,2025-07-20 10:04:00,7.55,21.9,0,2025-07-20 09:00:00,26.1,0.07,5
O383,2025-07-02 20:52:00,2025-07-02 20:50:00,2025-07-02 21:25:00,2025-07-02 21:01:00,LHR,parcel,31.53525,74.29395,31.547939625362083,74.32253757873781,2025-07-02 20:50:00,2025-07-02 21:50:00,2025-07-02 21:25:00,13.13,35.9,0,2025-07-02 20:00:00,29.6,0.0,13
O3830,2025-07-20 17:41:00,2025-07-20 17:37:00,2025-07-20 17:55:00,2025-07-20 17:50:00,ISB,parcel,33.74162,73.00822,33.76418149147811,73.0301575250754,2025-07-20 17:37:00,2025-07-20 18:22:00,2025-07-20 17:55:00,8.83,18.7,0,2025-07-20 17:00:00,28.3,0.0,10
O3831,2025-07-20 08:11:00,2025-07-20 08:07:00,2025-07-20 08:46:00,2025-07-20 08:17:00,KHI,food,24.84299,67.13677,24.871195849639463,67.17891901989265,2025-07-20 08:07:00,2025-07-20 08:47:00,2025-07-20 08:46:00,13.65,39.7,0,2025-07-20 08:00:00,25.1,0.0,6
O3832,2025-07-20 19:26:00,2025-07-20 19:22:00,2025-07-20 19:53:00,2025-07-20 19:34:00,ISB,food,33.74213,73.04648,33.75641969894402,73.05716158304212,2025-07-20 19:22:00,2025-07-20 20:22:00,2025-07-20 19:53:00,9.72,31.9,0,2025-07-20 19:00:00,26.9,0.0,11
O3833,2025-07-20 15:51:00,2025-07-20 15:48:00,2025-07-20 16:12:00,2025-07-20 16:00:00,LHR,parcel,31.49995,74.27187,31.513191749752377,74.3131656424552,2025-07-20 15:48:00,2025-07-20 16:28:00,2025-07-20 16:12:00,14.56,24.4,0,2025-07-20 15:00:00,32.8,0.0,2
O3834,2025-07-20 15:12:00,2025-07-20 15:11:00,2025-07-20 15:27:00,2025-07-20 15:21:00,ISB,grocery,33.73304,73.04914,33.74325409483457,73.06968640875758,2025-07-20 15:11:00,2025-07-20 15:51:00,2025-07-20 15:27:00,5.4,16.2,0,2025-07-20 15:00:00,28.4,0.0,5
O3835,2025-07-20 21:36:00,2025-07-20 21:33:00,2025-07-20 21:52:00,2025-07-20 21:45:00,KHI,food,24.86282,67.11417,24.90457334262993,67.12753358607146,2025-07-20 21:33:00,2025-07-20 22:18:00,2025-07-20 21:52:00,7.76,19.5,0,2025-07-20 21:00:00,30.5,0.0,2
O3836,2025-07-20 16:42:00,2025-07-20 16:39:00,2025-07-20 17:06:00,2025-07-20 16:51:00,KHI,food,24.83971,67.00676,24.864119487552472,67.02697625761336,2025-07-20 16:39:00,2025-07-20 17:09:00,2025-07-20 17:06:00,9.12,27.3,0,2025-07-20 16:00:00,32.5,0.1,2
O3837,2025-07-20 16:59:00,2025-07-20 16:57:00,2025-07-20 17:12:00,2025-07-20 17:08:00,LHR,grocery,31.45561,74.29723,31.48090635433947,74.3406654440126,2025-07-20 16:57:00,2025-07-20 17:27:00,2025-07-20 17:12:00,3.02,15.5,0,2025-07-20 16:00:00,21.2,0.36,9
O3838,2025-07-20 17:32:00,2025-07-20 17:31:00,2025-07-20 17:57:00,2025-07-20 17:41:00,KHI,grocery,24.84316,67.14631,24.86703707021986,67.17306656273183,2025-07-20 17:31:00,2025-07-20 18:16:00,2025-07-20 17:57:00,10.17,26.7,0,2025-07-20 17:00:00,25.0,0.0,12
O3839,2025-07-20 17:45:00,2025-07-20 17:44:00,2025-07-20 18:01:00,2025-07-20 17:52:00,ISB,grocery,33.69649,73.01907,33.72635016494258,73.0350355287023,2025-07-20 17:44:00,2025-07-20 18:14:00,2025-07-20 18:01:00,7.76,17.3,0,2025-07-20 17:00:00,28.3,0.0,10
O384,2025-07-02 15:19:00,2025-07-02 15:18:00,2025-07-02 15:26:00,2025-07-02 15:24:00,LHR,grocery,31.45205,74.28032,31.489969618859917,74.32193039615767,2025-07-02 15:18:00,2025-07-02 16:18:00,2025-07-02 15:26:00,7.94,8.9,0,2025-07-02 15:00:00,23.0,0.0,7
O3840,2025-07-20 09:13:00,2025-07-20 09:09:00,2025-07-20 09:43:00,2025-07-20 09:18:00,LHR,grocery,31.56486,74.26969,31.60952445029142,74.2805803930968,2025-07-20 09:09:00,2025-07-20 09:49:00,2025-07-20 09:43:00,9.7,34.1,0,2025-07-20 09:00:00,26.1,0.07,5
O3841,2025-07-20 11:22:00,2025-07-20 11:18:00,2025-07-20 11:53:00,2025-07-20 11:31:00,ISB,parcel,33.70404,73.0785,33.716804035111416,73.10502691460987,2025-07-20 11:18:00,2025-07-20 12:03:00,2025-07-20 11:53:00,13.79,35.2,0,2025-07-20 11:00:00,30.7,0.0,8
O3842,2025-07-20 17:07:00,2025-07-20 17:04:00,2025-07-20 17:43:00,2025-07-20 17:16:00,KHI,parcel,24.84775,67.13477,24.8709761322424,67.16602389762343,2025-07-20 17:04:00,2025-07-20 18:04:00,2025-07-20 17:43:00,14.79,39.8,0,2025-07-20 17:00:00,25.0,0.0,12
O3843,2025-07-20 19:25:00,2025-07-20 19:22:00,2025-07-20 20:01:00,2025-07-20 19:30:00,ISB,parcel,33.65749,73.0545,33.67889257744814,73.08941157790014,2025-07-20 19:22:00,2025-07-20 20:07:00,2025-07-20 20:01:00,12.74,39.3,0,2025-07-20 19:00:00,26.9,0.0,11
O3844,2025-07-20 19:27:00,2025-07-20 19:24:00,2025-07-20 19:55:00,2025-07-20 19:35:00,ISB,grocery,33.68513,73.04851,33.70264830870826,73.07793793552018,2025-07-20 19:24:00,2025-07-20 20:24:00,2025-07-20 19:55:00,9.71,31.6,0,2025-07-20 19:00:00,26.9,0.0,11
O3845,2025-07-20 20:14:00,2025-07-20 20:12:00,2025-07-20 20:45:00,2025-07-20 20:23:00,ISB,parcel,33.71415,73.05525,33.725763830349294,73.09533848107885,2025-07-20 20:12:00,2025-07-20 20:52:00,2025-07-20 20:45:00,13.7,33.2,0,2025-07-20 20:00:00,26.2,0.0,2
O3846,2025-07-20 19:22:00,2025-07-20 19:21:00,2025-07-20 19:28:00,2025-07-20 19:29:00,LHR,grocery,31.51789,74.33761,31.54383787276273,74.37382772500938,2025-07-20 19:21:00,2025-07-20 20:21:00,2025-07-20 19:28:00,2.22,7.3,0,2025-07-20 19:00:00,26.2,0.0,11
O3847,2025-07-20 19:55:00,2025-07-20 19:53:00,2025-07-20 19:59:00,2025-07-20 20:03:00,ISB,food,33.65314,73.01078,33.686799634131816,73.02325486419618,2025-07-20 19:53:00,2025-07-20 20:33:00,2025-07-20 19:59:00,2.58,6.7,0,2025-07-20 19:00:00,26.9,0.0,11
O3848,2025-07-20 11:18:00,2025-07-20 11:15:00,2025-07-20 11:52:00,2025-07-20 11:24:00,KHI,parcel,24.92547,67.1085,24.95617940497837,67.13427099023733,2025-07-20 11:15:00,2025-07-20 11:45:00,2025-07-20 11:52:00,11.7,37.8,1,2025-07-20 11:00:00,35.1,0.0,7
O3849,2025-07-20 09:10:00,2025-07-20 09:08:00,2025-07-20 09:32:00,2025-07-20 09:16:00,LHR,grocery,31.54608,74.31031,31.572326477940397,74.32818015812755,2025-07-20 09:08:00,2025-07-20 09:48:00,2025-07-20 09:32:00,8.28,24.3,0,2025-07-20 09:00:00,26.1,0.07,5
O385,2025-07-02 15:47:00,2025-07-02 15:43:00,2025-07-02 15:54:00,2025-07-02 15:55:00,ISB,food,33.73819,73.04094,33.75978522718136,73.05152060378111,2025-07-02 15:43:00,2025-07-02 16:13:00,2025-07-02 15:54:00,6.63,11.3,0,2025-07-02 15:00:00,23.5,0.0,9
O3850,2025-07-20 18:12:00,2025-07-20 18:11:00,2025-07-20 18:36:00,2025-07-20 18:18:00,KHI,food,24.92932,67.14649,24.97354194689244,67.16336926984066,2025-07-20 18:11:00,2025-07-20 18:51:00,2025-07-20 18:36:00,6.51,25.1,0,2025-07-20 18:00:00,30.7,0.0,2
O3851,2025-07-20 11:07:00,2025-07-20 11:06:00,2025-07-20 11:11:00,2025-07-20 11:15:00,KHI,parcel,24.86656,67.04205,24.900376115479997,67.08393260079175,2025-07-20 11:06:00,2025-07-20 11:46:00,2025-07-20 11:11:00,2.59,2.7,0,2025-07-20 11:00:00,35.1,0.0,7
O3852,2025-07-20 14:53:00,2025-07-20 14:50:00,2025-07-20 15:18:00,2025-07-20 15:00:00,LHR,parcel,31.59037,74.33885,31.616966202834668,74.34908899362902,2025-07-20 14:50:00,2025-07-20 15:20:00,2025-07-20 15:18:00,13.33,28.4,0,2025-07-20 14:00:00,33.9,0.0,6
O3853,2025-07-20 15:16:00,2025-07-20 15:13:00,2025-07-20 15:21:00,2025-07-20 15:21:00,ISB,food,33.69449,73.0564,33.7172835603924,73.07277877381283,2025-07-20 15:13:00,2025-07-20 16:13:00,2025-07-20 15:21:00,1.02,9.0,0,2025-07-20 15:00:00,28.4,0.0,5
O3854,2025-07-20 16:21:00,2025-07-20 16:19:00,2025-07-20 16:33:00,2025-07-20 16:27:00,ISB,food,33.73647,73.02213,33.759785978271914,73.05562943411458,2025-07-20 16:19:00,2025-07-20 17:19:00,2025-07-20 16:33:00,8.01,14.3,0,2025-07-20 16:00:00,31.0,0.0,14
O3855,2025-07-20 19:48:00,2025-07-20 19:44:00,2025-07-20 20:45:00,2025-07-20 19:57:00,KHI,grocery,24.86628,67.1107,24.90703473756929,67.15563878426863,2025-07-20 19:44:00,2025-07-20 20:44:00,2025-07-20 20:45:00,14.8,61.5,1,2025-07-20 19:00:00,41.2,0.0,5
O3856,2025-07-20 16:34:00,2025-07-20 16:31:00,2025-07-20 16:52:00,2025-07-20 16:43:00,KHI,parcel,24.81571,67.13313,24.86240800939159,67.15612827311398,2025-07-20 16:31:00,2025-07-20 17:11:00,2025-07-20 16:52:00,7.89,21.0,0,2025-07-20 16:00:00,32.5,0.1,2
O3857,2025-07-20 10:04:00,2025-07-20 10:01:00,2025-07-20 10:37:00,2025-07-20 10:10:00,KHI,parcel,24.8299,67.05183,24.871153809603843,67.09317442942373,2025-07-20 10:01:00,2025-07-20 10:46:00,2025-07-20 10:37:00,13.03,36.8,0,2025-07-20 10:00:00,28.6,0.0,10
O3858,2025-07-20 08:36:00,2025-07-20 08:34:00,2025-07-20 08:39:00,2025-07-20 08:42:00,ISB,food,33.69589,73.04671,33.72213645972817,73.08151847198816,2025-07-20 08:34:00,2025-07-20 09:04:00,2025-07-20 08:39:00,3.06,-0.1,0,2025-07-20 08:00:00,24.8,0.0,3
O3859,2025-07-20 16:27:00,2025-07-20 16:25:00,2025-07-20 16:34:00,2025-07-20 16:34:00,LHR,food,31.55756,74.31431,31.584132654473517,74.3618330476571,2025-07-20 16:25:00,2025-07-20 17:10:00,2025-07-20 16:34:00,4.75,9.6,0,2025-07-20 16:00:00,21.2,0.36,9
O386,2025-07-02 15:45:00,2025-07-02 15:42:00,2025-07-02 16:19:00,2025-07-02 15:54:00,ISB,food,33.66937,73.03458,33.69368364634566,73.0449180598425,2025-07-02 15:42:00,2025-07-02 16:22:00,2025-07-02 16:19:00,11.49,37.0,0,2025-07-02 15:00:00,23.5,0.0,9
O3860,2025-07-20 18:43:00,2025-07-20 18:42:00,2025-07-20 19:17:00,2025-07-20 18:51:00,ISB,food,33.65225,73.05815,33.67152841644626,73.07070280471413,2025-07-20 18:42:00,2025-07-20 19:22:00,2025-07-20 19:17:00,12.43,35.2,0,2025-07-20 18:00:00,26.5,0.0,10
O3861,2025-07-20 11:14:00,2025-07-20 11:10:00,2025-07-20 11:24:00,2025-07-20 11:19:00,ISB,grocery,33.69762,73.07258,33.7289722238656,73.11661122860572,2025-07-20 11:10:00,2025-07-20 12:10:00,2025-07-20 11:24:00,7.05,14.2,0,2025-07-20 11:00:00,30.7,0.0,8
O3862,2025-07-20 10:06:00,2025-07-20 10:03:00,2025-07-20 10:14:00,2025-07-20 10:15:00,ISB,food,33.65363,73.04884,33.69006126160765,73.09228233561672,2025-07-20 10:03:00,2025-07-20 11:03:00,2025-07-20 10:14:00,6.97,11.9,0,2025-07-20 10:00:00,23.7,0.0,3
O3863,2025-07-20 17:07:00,2025-07-20 17:03:00,2025-07-20 17:22:00,2025-07-20 17:12:00,LHR,grocery,31.4822,74.33143,31.52028768979856,74.37231825806766,2025-07-20 17:03:00,2025-07-20 17:43:00,2025-07-20 17:22:00,4.14,19.4,0,2025-07-20 17:00:00,28.5,0.0,4
O3864,2025-07-20 16:55:00,2025-07-20 16:53:00,2025-07-20 17:21:00,2025-07-20 17:02:00,LHR,food,31.57858,74.33921,31.621856398490195,74.35094591784338,2025-07-20 16:53:00,2025-07-20 17:53:00,2025-07-20 17:21:00,13.59,28.6,0,2025-07-20 16:00:00,21.2,0.36,9
O3865,2025-07-20 16:22:00,2025-07-20 16:21:00,2025-07-20 16:35:00,2025-07-20 16:28:00,LHR,parcel,31.48491,74.30167,31.53034823151844,74.34634770025383,2025-07-20 16:21:00,2025-07-20 16:51:00,2025-07-20 16:35:00,7.78,14.4,0,2025-07-20 16:00:00,21.2,0.36,9
O3866,2025-07-20 19:22:00,2025-07-20 19:18:00,2025-07-20 19:23:00,2025-07-20 19:27:00,KHI,food,24.89987,67.06251,24.911547783840035,67.10130685808682,2025-07-20 19:18:00,2025-07-20 20:18:00,2025-07-20 19:23:00,1.69,5.4,0,2025-07-20 19:00:00,41.2,0.0,5
O3867,2025-07-20 16:11:00,2025-07-20 16:09:00,2025-07-20 16:15:00,2025-07-20 16:17:00,KHI,grocery,24.90401,67.1205,24.9245198903442,67.16567055931542,2025-07-20 16:09:00,2025-07-20 16:49:00,2025-07-20 16:15:00,5.06,6.1,0,2025-07-20 16:00:00,32.5,0.1,2
O3868,2025-07-20 19:39:00,2025-07-20 19:36:00,2025-07-20 20:02:00,2025-07-20 19:44:00,ISB,parcel,33.70089,73.02223,33.73160281194613,73.03498974143598,2025-07-20 19:36:00,2025-07-20 20:21:00,2025-07-20 20:02:00,8.32,26.2,0,2025-07-20 19:00:00,26.9,0.0,11
O3869,2025-07-20 18:14:00,2025-07-20 18:11:00,2025-07-20 18:22:00,2025-07-20 18:19:00,KHI,parcel,24.80062,67.04414,24.81844928433257,67.07829089030032,2025-07-20 18:11:00,2025-07-20 18:51:00,2025-07-20 18:22:00,4.98,11.1,0,2025-07-20 18:00:00,30.7,0.0,2
O387,2025-07-02 13:26:00,2025-07-02 13:25:00,2025-07-02 13:38:00,2025-07-02 13:34:00,ISB,parcel,33.71538,73.03871,33.75126889133592,73.05050073554753,2025-07-02 13:25:00,2025-07-02 14:25:00,2025-07-02 13:38:00,7.4,13.3,0,2025-07-02 13:00:00,28.5,0.0,9
O3870,2025-07-20 11:29:00,2025-07-20 11:26:00,2025-07-20 11:39:00,2025-07-20 11:36:00,LHR,grocery,31.54102,74.32452,31.587106444681737,74.35656788751967,2025-07-20 11:26:00,2025-07-20 12:06:00,2025-07-20 11:39:00,8.58,13.3,0,2025-07-20 11:00:00,26.8,0.0,5
O3871,2025-07-20 14:26:00,2025-07-20 14:22:00,2025-07-20 14:46:00,2025-07-20 14:35:00,LHR,grocery,31.53303,74.34774,31.574517439829293,74.38763993939014,2025-07-20 14:22:00,2025-07-20 15:07:00,2025-07-20 14:46:00,5.87,24.4,0,2025-07-20 14:00:00,33.9,0.0,6
O3872,2025-07-20 21:27:00,2025-07-20 21:26:00,2025-07-20 21:31:00,2025-07-20 21:36:00,KHI,food,24.83368,67.00095,24.870619216835934,67.04342510234225,2025-07-20 21:26:00,2025-07-20 22:06:00,2025-07-20 21:31:00,2.29,1.2,0,2025-07-20 21:00:00,30.5,0.0,2
O3873,2025-07-20 11:11:00,2025-07-20 11:10:00,2025-07-20 11:20:00,2025-07-20 11:17:00,KHI,food,24.85096,67.13613,24.874353414115586,67.1775507218692,2025-07-20 11:10:00,2025-07-20 11:40:00,2025-07-20 11:20:00,5.73,10.8,0,2025-07-20 11:00:00,35.1,0.0,7
O3874,2025-07-20 09:23:00,2025-07-20 09:21:00,2025-07-20 09:38:00,2025-07-20 09:28:00,ISB,parcel,33.70951,73.00086,33.722259128062895,73.04096558237809,2025-07-20 09:21:00,2025-07-20 10:21:00,2025-07-20 09:38:00,6.68,17.9,0,2025-07-20 09:00:00,23.2,0.0,10
O3875,2025-07-20 18:57:00,2025-07-20 18:54:00,2025-07-20 19:34:00,2025-07-20 19:03:00,LHR,food,31.57435,74.306,31.596155112392225,74.35330803266672,2025-07-20 18:54:00,2025-07-20 19:24:00,2025-07-20 19:34:00,12.15,40.6,1,2025-07-20 18:00:00,25.4,0.0,4
O3876,2025-07-20 21:57:00,2025-07-20 21:56:00,2025-07-20 22:30:00,2025-07-20 22:06:00,LHR,grocery,31.58064,74.28382,31.61970204707489,74.32012699300515,2025-07-20 21:56:00,2025-07-20 22:36:00,2025-07-20 22:30:00,11.85,34.5,0,2025-07-20 21:00:00,30.0,0.0,8
O3877,2025-07-20 16:54:00,2025-07-20 16:50:00,2025-07-20 17:05:00,2025-07-20 17:01:00,ISB,food,33.7458,73.08002,33.77718069696919,73.11701298303284,2025-07-20 16:50:00,2025-07-20 17:35:00,2025-07-20 17:05:00,8.01,15.2,0,2025-07-20 16:00:00,31.0,0.0,14
O3878,2025-07-20 14:18:00,2025-07-20 14:17:00,2025-07-20 14:51:00,2025-07-20 14:23:00,KHI,food,24.82839,67.01973,24.85491721032192,67.06394541996531,2025-07-20 14:17:00,2025-07-20 14:47:00,2025-07-20 14:51:00,12.91,35.0,1,2025-07-20 14:00:00,25.1,0.0,12
O3879,2025-07-20 14:23:00,2025-07-20 14:19:00,2025-07-20 14:35:00,2025-07-20 14:28:00,KHI,grocery,24.91692,67.03343,24.948161798719,67.05620410461803,2025-07-20 14:19:00,2025-07-20 15:04:00,2025-07-20 14:35:00,2.47,16.8,0,2025-07-20 14:00:00,25.1,0.0,12
O388,2025-07-02 09:49:00,2025-07-02 09:46:00,2025-07-02 10:13:00,2025-07-02 09:56:00,LHR,parcel,31.53463,74.29942,31.57390493012251,74.32477165023627,2025-07-02 09:46:00,2025-07-02 10:16:00,2025-07-02 10:13:00,7.75,27.6,0,2025-07-02 09:00:00,27.0,0.0,2
O3880,2025-07-20 14:59:00,2025-07-20 14:58:00,2025-07-20 15:23:00,2025-07-20 15:07:00,ISB,grocery,33.71676,73.078,33.74582090962538,73.1084316833329,2025-07-20 14:58:00,2025-07-20 15:28:00,2025-07-20 15:23:00,9.84,25.7,0,2025-07-20 14:00:00,28.0,0.0,4
O3881,2025-07-20 13:56:00,2025-07-20 13:55:00,2025-07-20 14:25:00,2025-07-20 14:02:00,LHR,food,31.55941,74.28859,31.5938623106157,74.31097152288353,2025-07-20 13:55:00,2025-07-20 14:55:00,2025-07-20 14:25:00,11.13,30.3,0,2025-07-20 13:00:00,28.7,1.21,10
O3882,2025-07-20 09:22:00,2025-07-20 09:20:00,2025-07-20 10:14:00,2025-07-20 09:28:00,KHI,grocery,24.87412,67.14765,24.892267270600698,67.17573003752214,2025-07-20 09:20:00,2025-07-20 10:00:00,2025-07-20 10:14:00,13.92,54.6,1,2025-07-20 09:00:00,29.3,0.0,10
O3883,2025-07-20 17:25:00,2025-07-20 17:21:00,2025-07-20 17:55:00,2025-07-20 17:32:00,LHR,grocery,31.54792,74.28064,31.57845665375277,74.31188269531467,2025-07-20 17:21:00,2025-07-20 18:21:00,2025-07-20 17:55:00,12.53,34.1,0,2025-07-20 17:00:00,28.5,0.0,4
O3884,2025-07-20 20:43:00,2025-07-20 20:40:00,2025-07-20 21:09:00,2025-07-20 20:49:00,KHI,grocery,24.94838,67.07196,24.983401585889343,67.09636210223223,2025-07-20 20:40:00,2025-07-20 21:25:00,2025-07-20 21:09:00,8.87,29.4,0,2025-07-20 20:00:00,34.0,0.62,12
O3885,2025-07-20 08:35:00,2025-07-20 08:34:00,2025-07-20 09:02:00,2025-07-20 08:42:00,LHR,parcel,31.4614,74.33077,31.482988636767374,74.37472720913911,2025-07-20 08:34:00,2025-07-20 09:04:00,2025-07-20 09:02:00,9.97,28.6,0,2025-07-20 08:00:00,28.4,0.0,5
O3886,2025-07-20 10:27:00,2025-07-20 10:25:00,2025-07-20 10:44:00,2025-07-20 10:33:00,LHR,parcel,31.556,74.33223,31.57239019768872,74.37999577539074,2025-07-20 10:25:00,2025-07-20 11:10:00,2025-07-20 10:44:00,13.05,19.0,0,2025-07-20 10:00:00,26.8,0.0,4
O3887,2025-07-20 17:38:00,2025-07-20 17:36:00,2025-07-20 17:56:00,2025-07-20 17:47:00,KHI,grocery,24.81567,67.0071,24.827470712742127,67.02577494780894,2025-07-20 17:36:00,2025-07-20 18:36:00,2025-07-20 17:56:00,6.19,20.7,0,2025-07-20 17:00:00,25.0,0.0,12
O3888,2025-07-20 13:57:00,2025-07-20 13:56:00,2025-07-20 14:10:00,2025-07-20 14:02:00,ISB,parcel,33.66396,73.08126,33.70009094083836,73.12038123226522,2025-07-20 13:56:00,2025-07-20 14:56:00,2025-07-20 14:10:00,7.4,14.1,0,2025-07-20 13:00:00,25.3,0.9,8
O3889,2025-07-20 21:57:00,2025-07-20 21:55:00,2025-07-20 22:07:00,2025-07-20 22:05:00,ISB,food,33.73209,73.06261,33.750666156665226,73.08611635230308,2025-07-20 21:55:00,2025-07-20 22:40:00,2025-07-20 22:07:00,4.94,12.5,0,2025-07-20 21:00:00,24.2,0.59,13
