order_id,event_type,event_ts
O3382,picked,2025-07-17 19:08:00
O3382,delivered,2025-07-17 19:20:00
O3383,created,2025-07-17 18:02:00
O3383,assigned,2025-07-17 18:05:00
O3383,picked,2025-07-17 18:12:00
O3383,delivered,2025-07-17 18:41:00
O3384,created,2025-07-17 16:00:00
O3384,assigned,2025-07-17 16:02:00
O3384,picked,2025-07-17 16:07:00
O3384,delivered,2025-07-17 16:25:00
O3385,created,2025-07-17 21:17:00
O3385,assigned,2025-07-17 21:19:00
O3385,picked,2025-07-17 21:28:00
O3385,delivered,2025-07-17 21:51:00
O3386,created,2025-07-17 12:55:00
O3386,assigned,2025-07-17 12:56:00
O3386,picked,2025-07-17 13:02:00
O3386,delivered,2025-07-17 13:08:00
O3387,created,2025-07-17 10:45:00
O3387,assigned,2025-07-17 10:48:00
O3387,picked,2025-07-17 10:53:00
O3387,delivered,2025-07-17 11:00:00
O3388,created,2025-07-17 12:24:00
O3388,assigned,2025-07-17 12:28:00
O3388,picked,2025-07-17 12:35:00
O3388,delivered,2025-07-17 12:32:00
O3389,created,2025-07-17 12:21:00
O3389,assigned,2025-07-17 12:23:00
O3389,picked,2025-07-17 12:29:00
O3389,delivered,2025-07-17 12:27:00
O3390,created,2025-07-17 13:26:00
O3390,assigned,2025-07-17 13:30:00
O3390,picked,2025-07-17 13:39:00
O3390,delivered,2025-07-17 13:31:00
O3391,created,2025-07-17 12:15:00
O3391,assigned,2025-07-17 12:19:00
O3391,picked,2025-07-17 12:28:00
O3391,delivered,2025-07-17 12:31:00
O3392,created,2025-07-17 11:41:00
O3392,assigned,2025-07-17 11:42:00
O3392,picked,2025-07-17 11:49:00
O3392,delivered,2025-07-17 11:57:00
O3393,created,2025-07-17 14:33:00
O3393,assigned,2025-07-17 14:37:00
O3393,picked,2025-07-17 14:45:00
O3393,delivered,2025-07-17 14:43:00
O3394,created,2025-07-17 18:45:00
O3394,assigned,2025-07-17 18:49:00
O3394,picked,2025-07-17 18:55:00
O3394,delivered,2025-07-17 19:09:00
O3395,created,2025-07-17 10:59:00
O3395,assigned,2025-07-17 11:02:00
O3395,picked,2025-07-17 11:11:00
O3395,delivered,2025-07-17 11:26:00
O3396,created,2025-07-17 13:13:00
O3396,assigned,2025-07-17 13:16:00
O3396,picked,2025-07-17 13:22:00
O3396,delivered,2025-07-17 13:23:00
O3397,created,2025-07-17 10:52:00
O3397,assigned,2025-07-17 10:54:00
O3397,picked,2025-07-17 10:59:00
O3397,delivered,2025-07-17 11:18:00
O3398,created,2025-07-17 08:55:00
O3398,assigned,2025-07-17 08:59:00
O3398,picked,2025-07-17 09:08:00
O3398,delivered,2025-07-17 09:02:00
O3399,created,2025-07-17 14:27:00
O3399,assigned,2025-07-17 14:29:00
O3399,picked,2025-07-17 14:35:00
O3399,delivered,2025-07-17 15:03:00
O3400,created,2025-07-17 08:37:00
O3400,assigned,2025-07-17 08:41:00
O3400,picked,2025-07-17 08:49:00
O3400,delivered,2025-07-17 09:12:00
O3401,created,2025-07-18 08:47:00
O3401,assigned,2025-07-18 08:49:00
O3401,picked,2025-07-18 08:57:00
O3401,delivered,2025-07-18 08:59:00
O3402,created,2025-07-18 10:03:00
O3402,assigned,2025-07-18 10:04:00
O3402,picked,2025-07-18 10:12:00
O3402,delivered,2025-07-18 10:28:00
O3403,created,2025-07-18 13:26:00
O3403,assigned,2025-07-18 13:30:00
O3403,picked,2025-07-18 13:38:00
O3403,delivered,2025-07-18 13:48:00
O3404,created,2025-07-18 17:57:00
O3404,assigned,2025-07-18 17:58:00
O3404,picked,2025-07-18 18:07:00
O3404,delivered,2025-07-18 18:16:00
O3405,created,2025-07-18 16:15:00
O3405,assigned,2025-07-18 16:17:00
O3405,picked,2025-07-18 16:22:00
O3405,delivered,2025-07-18 16:59:00
O3406,created,2025-07-18 08:29:00
O3406,assigned,2025-07-18 08:33:00
O3406,picked,2025-07-18 08:41:00
O3406,delivered,2025-07-18 08:34:00
O3407,created,2025-07-18 21:56:00
O3407,assigned,2025-07-18 21:59:00
O3407,picked,2025-07-18 22:05:00
O3407,delivered,2025-07-18 22:23:00
O3408,created,2025-07-18 08:46:00
O3408,assigned,2025-07-18 08:48:00
O3408,picked,2025-07-18 08:54:00
O3408,delivered,2025-07-18 08:55:00
O3409,created,2025-07-18 17:10:00
O3409,assigned,2025-07-18 17:13:00
O3409,picked,2025-07-18 17:18:00
O3409,delivered,2025-07-18 17:25:00
O3410,created,2025-07-18 08:57:00
O3410,assigned,2025-07-18 08:58:00
O3410,picked,2025-07-18 09:06:00
O3410,delivered,2025-07-18 09:02:00
O3411,created,2025-07-18 19:43:00
O3411,assigned,2025-07-18 19:46:00
O3411,picked,2025-07-18 19:53:00
O3411,delivered,2025-07-18 20:09:00
O3412,created,2025-07-18 13:41:00
O3412,assigned,2025-07-18 13:44:00
O3412,picked,2025-07-18 13:49:00
O3412,delivered,2025-07-18 14:03:00
O3413,created,2025-07-18 13:53:00
O3413,assigned,2025-07-18 13:55:00
O3413,picked,2025-07-18 14:00:00
O3413,delivered,2025-07-18 14:26:00
O3414,created,2025-07-18 08:55:00
O3414,assigned,2025-07-18 08:59:00
O3414,picked,2025-07-18 09:04:00
O3414,delivered,2025-07-18 09:33:00
O3415,created,2025-07-18 18:01:00
O3415,assigned,2025-07-18 18:05:00
O3415,picked,2025-07-18 18:11:00
O3415,delivered,2025-07-18 18:36:00
O3416,created,2025-07-18 11:47:00
O3416,assigned,2025-07-18 11:50:00
O3416,picked,2025-07-18 11:57:00
O3416,delivered,2025-07-18 12:02:00
O3417,created,2025-07-18 09:34:00
O3417,assigned,2025-07-18 09:35:00
O3417,picked,2025-07-18 09:43:00
O3417,delivered,2025-07-18 09:54:00
O3418,created,2025-07-18 20:27:00
O3418,assigned,2025-07-18 20:31:00
O3418,picked,2025-07-18 20:39:00
O3418,delivered,2025-07-18 20:40:00
O3419,created,2025-07-18 12:28:00
O3419,assigned,2025-07-18 12:30:00
O3419,picked,2025-07-18 12:39:00
O3419,delivered,2025-07-18 12:37:00
O3420,created,2025-07-18 21:57:00
O3420,assigned,2025-07-18 21:59:00
O3420,picked,2025-07-18 22:07:00
O3420,delivered,2025-07-18 22:26:00
O3421,created,2025-07-18 17:30:00
O3421,assigned,2025-07-18 17:34:00
O3421,picked,2025-07-18 17:42:00
O3421,delivered,2025-07-18 18:09:00
O3422,created,2025-07-18 20:29:00
O3422,assigned,2025-07-18 20:30:00
O3422,picked,2025-07-18 20:38:00
O3422,delivered,2025-07-18 20:47:00
O3423,created,2025-07-18 18:29:00
O3423,assigned,2025-07-18 18:33:00
O3423,picked,2025-07-18 18:40:00
O3423,delivered,2025-07-18 18:49:00
O3424,created,2025-07-18 12:54:00
O3424,assigned,2025-07-18 12:58:00
O3424,picked,2025-07-18 13:03:00
O3424,delivered,2025-07-18 13:02:00
O3425,created,2025-07-18 13:58:00
O3425,assigned,2025-07-18 14:00:00
O3425,picked,2025-07-18 14:05:00
O3425,delivered,2025-07-18 14:22:00
O3426,created,2025-07-18 17:11:00
O3426,assigned,2025-07-18 17:15:00
O3426,picked,2025-07-18 17:21:00
O3426,delivered,2025-07-18 17:18:00
O3427,created,2025-07-18 10:58:00
O3427,assigned,2025-07-18 11:00:00
O3427,picked,2025-07-18 11:06:00
O3427,delivered,2025-07-18 11:15:00
O3428,created,2025-07-18 13:35:00
O3428,assigned,2025-07-18 13:37:00
O3428,picked,2025-07-18 13:43:00
O3428,delivered,2025-07-18 13:40:00
O3429,created,2025-07-18 17:38:00
O3429,assigned,2025-07-18 17:41:00
O3429,picked,2025-07-18 17:48:00
O3429,delivered,2025-07-18 18:01:00
O3430,created,2025-07-18 20:49:00
O3430,assigned,2025-07-18 20:50:00
O3430,picked,2025-07-18 20:56:00
O3430,delivered,2025-07-18 20:54:00
O3431,created,2025-07-18 19:43:00
O3431,assigned,2025-07-18 19:47:00
O3431,picked,2025-07-18 19:55:00
O3431,delivered,2025-07-18 20:00:00
O3432,created,2025-07-18 09:37:00
O3432,assigned,2025-07-18 09:41:00
O3432,picked,2025-07-18 09:50:00
O3432,delivered,2025-07-18 10:04:00
O3433,created,2025-07-18 09:48:00
O3433,assigned,2025-07-18 09:52:00
O3433,picked,2025-07-18 09:58:00
O3433,delivered,2025-07-18 09:59:00
O3434,created,2025-07-18 15:21:00
O3434,assigned,2025-07-18 15:25:00
O3434,picked,2025-07-18 15:32:00
O3434,delivered,2025-07-18 15:32:00
O3435,created,2025-07-18 19:56:00
O3435,assigned,2025-07-18 19:59:00
O3435,picked,2025-07-18 20:04:00
O3435,delivered,2025-07-18 20:30:00
O3436,created,2025-07-18 09:12:00
O3436,assigned,2025-07-18 09:13:00
O3436,picked,2025-07-18 09:20:00
O3436,delivered,2025-07-18 09:50:00
O3437,created,2025-07-18 08:02:00
O3437,assigned,2025-07-18 08:04:00
O3437,picked,2025-07-18 08:09:00
O3437,delivered,2025-07-18 08:07:00
O3438,created,2025-07-18 20:12:00
O3438,assigned,2025-07-18 20:15:00
O3438,picked,2025-07-18 20:22:00
O3438,delivered,2025-07-18 20:20:00
O3439,created,2025-07-18 19:56:00
O3439,assigned,2025-07-18 19:58:00
O3439,picked,2025-07-18 20:04:00
O3439,delivered,2025-07-18 20:11:00
O3440,created,2025-07-18 15:03:00
O3440,assigned,2025-07-18 15:06:00
O3440,picked,2025-07-18 15:12:00
O3440,delivered,2025-07-18 15:08:00
O3441,created,2025-07-18 15:11:00
O3441,assigned,2025-07-18 15:13:00
O3441,picked,2025-07-18 15:20:00
O3441,delivered,2025-07-18 15:36:00
O3442,created,2025-07-18 09:48:00
O3442,assigned,2025-07-18 09:49:00
O3442,picked,2025-07-18 09:55:00
O3442,delivered,2025-07-18 10:34:00
O3443,created,2025-07-18 11:20:00
O3443,assigned,2025-07-18 11:21:00
O3443,picked,2025-07-18 11:29:00
O3443,delivered,2025-07-18 11:37:00
O3444,created,2025-07-18 14:29:00
O3444,assigned,2025-07-18 14:33:00
O3444,picked,2025-07-18 14:40:00
O3444,delivered,2025-07-18 14:37:00
O3445,created,2025-07-18 19:06:00
O3445,assigned,2025-07-18 19:09:00
O3445,picked,2025-07-18 19:17:00
O3445,delivered,2025-07-18 19:40:00
O3446,created,2025-07-18 08:17:00
O3446,assigned,2025-07-18 08:19:00
O3446,picked,2025-07-18 08:27:00
O3446,delivered,2025-07-18 08:22:00
O3447,created,2025-07-18 15:15:00
O3447,assigned,2025-07-18 15:19:00
O3447,picked,2025-07-18 15:27:00
O3447,delivered,2025-07-18 15:23:00
O3448,created,2025-07-18 14:42:00
O3448,assigned,2025-07-18 14:43:00
O3448,picked,2025-07-18 14:51:00
O3448,delivered,2025-07-18 15:10:00
O3449,created,2025-07-18 12:27:00
O3449,assigned,2025-07-18 12:29:00
O3449,picked,2025-07-18 12:37:00
O3449,delivered,2025-07-18 12:32:00
O3450,created,2025-07-18 19:45:00
O3450,assigned,2025-07-18 19:47:00
O3450,picked,2025-07-18 19:53:00
O3450,delivered,2025-07-18 20:37:00
O3451,created,2025-07-18 17:25:00
O3451,assigned,2025-07-18 17:26:00
O3451,picked,2025-07-18 17:35:00
O3451,delivered,2025-07-18 17:33:00
O3452,created,2025-07-18 15:15:00
O3452,assigned,2025-07-18 15:17:00
O3452,picked,2025-07-18 15:22:00
O3452,delivered,2025-07-18 15:36:00
O3453,created,2025-07-18 10:22:00
O3453,assigned,2025-07-18 10:24:00
O3453,picked,2025-07-18 10:32:00
O3453,delivered,2025-07-18 10:38:00
O3454,created,2025-07-18 15:39:00
O3454,assigned,2025-07-18 15:41:00
O3454,picked,2025-07-18 15:50:00
O3454,delivered,2025-07-18 15:52:00
O3455,created,2025-07-18 16:34:00
O3455,assigned,2025-07-18 16:37:00
O3455,picked,2025-07-18 16:44:00
O3455,delivered,2025-07-18 16:49:00
O3456,created,2025-07-18 11:27:00
O3456,assigned,2025-07-18 11:31:00
O3456,picked,2025-07-18 11:36:00
O3456,delivered,2025-07-18 11:32:00
O3457,created,2025-07-18 11:08:00
O3457,assigned,2025-07-18 11:12:00
O3457,picked,2025-07-18 11:18:00
O3457,delivered,2025-07-18 11:34:00
O3458,created,2025-07-18 19:29:00
O3458,assigned,2025-07-18 19:32:00
O3458,picked,2025-07-18 19:39:00
O3458,delivered,2025-07-18 20:06:00
O3459,created,2025-07-18 16:35:00
O3459,assigned,2025-07-18 16:36:00
O3459,picked,2025-07-18 16:41:00
O3459,delivered,2025-07-18 16:59:00
O3460,created,2025-07-18 14:53:00
O3460,assigned,2025-07-18 14:54:00
O3460,picked,2025-07-18 14:59:00
O3460,delivered,2025-07-18 15:21:00
O3461,created,2025-07-18 15:18:00
O3461,assigned,2025-07-18 15:20:00
O3461,picked,2025-07-18 15:28:00
O3461,delivered,2025-07-18 15:29:00
O3462,created,2025-07-18 12:42:00
O3462,assigned,2025-07-18 12:45:00
O3462,picked,2025-07-18 12:52:00
O3462,delivered,2025-07-18 13:33:00
O3463,created,2025-07-18 21:23:00
O3463,assigned,2025-07-18 21:25:00
O3463,picked,2025-07-18 21:33:00
O3463,delivered,2025-07-18 21:38:00
O3464,created,2025-07-18 21:29:00
O3464,assigned,2025-07-18 21:32:00
O3464,picked,2025-07-18 21:40:00
O3464,delivered,2025-07-18 21:51:00
O3465,created,2025-07-18 09:19:00
O3465,assigned,2025-07-18 09:23:00
O3465,picked,2025-07-18 09:32:00
O3465,delivered,2025-07-18 10:00:00
O3466,created,2025-07-18 15:18:00
O3466,assigned,2025-07-18 15:20:00
O3466,picked,2025-07-18 15:29:00
O3466,delivered,2025-07-18 15:41:00
O3467,created,2025-07-18 20:16:00
O3467,assigned,2025-07-18 20:19:00
O3467,picked,2025-07-18 20:27:00
O3467,delivered,2025-07-18 20:22:00
O3468,created,2025-07-18 21:58:00
O3468,assigned,2025-07-18 22:02:00
O3468,picked,2025-07-18 22:11:00
O3468,delivered,2025-07-18 22:06:00
O3469,created,2025-07-18 18:41:00
O3469,assigned,2025-07-18 18:42:00
O3469,picked,2025-07-18 18:47:00
O3469,delivered,2025-07-18 18:55:00
O3470,created,2025-07-18 10:39:00
O3470,assigned,2025-07-18 10:41:00
O3470,picked,2025-07-18 10:46:00
O3470,delivered,2025-07-18 10:51:00
O3471,created,2025-07-18 12:31:00
O3471,assigned,2025-07-18 12:32:00
O3471,picked,2025-07-18 12:40:00
O3471,delivered,2025-07-18 13:09:00
O3472,created,2025-07-18 11:25:00
O3472,assigned,2025-07-18 11:26:00
O3472,picked,2025-07-18 11:33:00
O3472,delivered,2025-07-18 12:01:00
O3473,created,2025-07-18 12:58:00
O3473,assigned,2025-07-18 12:59:00
O3473,picked,2025-07-18 13:05:00
O3473,delivered,2025-07-18 13:16:00
O3474,created,2025-07-18 10:11:00
O3474,assigned,2025-07-18 10:12:00
O3474,picked,2025-07-18 10:21:00
O3474,delivered,2025-07-18 10:49:00
O3475,created,2025-07-18 15:12:00
O3475,assigned,2025-07-18 15:15:00
O3475,picked,2025-07-18 15:21:00
O3475,delivered,2025-07-18 15:33:00
O3476,created,2025-07-18 11:29:00
O3476,assigned,2025-07-18 11:33:00
O3476,picked,2025-07-18 11:41:00
O3476,delivered,2025-07-18 11:49:00
O3477,created,2025-07-18 16:20:00
O3477,assigned,2025-07-18 16:24:00
O3477,picked,2025-07-18 16:29:00
O3477,delivered,2025-07-18 16:39:00
O3478,created,2025-07-18 10:15:00
O3478,assigned,2025-07-18 10:18:00
O3478,picked,2025-07-18 10:24:00
O3478,delivered,2025-07-18 10:36:00
O3479,created,2025-07-18 14:04:00
O3479,assigned,2025-07-18 14:05:00
O3479,picked,2025-07-18 14:12:00
O3479,delivered,2025-07-18 14:22:00
O3480,created,2025-07-18 14:21:00
O3480,assigned,2025-07-18 14:24:00
O3480,picked,2025-07-18 14:32:00
O3480,delivered,2025-07-18 14:46:00
O3481,created,2025-07-18 15:37:00
O3481,assigned,2025-07-18 15:41:00
O3481,picked,2025-07-18 15:46:00
O3481,delivered,2025-07-18 16:09:00
O3482,created,2025-07-18 19:53:00
O3482,assigned,2025-07-18 19:55:00
O3482,picked,2025-07-18 20:03:00
O3482,delivered,2025-07-18 20:05:00
O3483,created,2025-07-18 09:17:00
O3483,assigned,2025-07-18 09:19:00
O3483,picked,2025-07-18 09:27:00
O3483,delivered,2025-07-18 09:25:00
O3484,created,2025-07-18 14:09:00
O3484,assigned,2025-07-18 14:13:00
O3484,picked,2025-07-18 14:20:00
O3484,delivered,2025-07-18 14:14:00
O3485,created,2025-07-18 12:31:00
O3485,assigned,2025-07-18 12:32:00
O3485,picked,2025-07-18 12:41:00
O3485,delivered,2025-07-18 12:36:00
O3486,created,2025-07-18 14:51:00
O3486,assigned,2025-07-18 14:54:00
O3486,picked,2025-07-18 14:59:00
O3486,delivered,2025-07-18 15:13:00
O3487,created,2025-07-18 15:58:00
O3487,assigned,2025-07-18 16:01:00
O3487,picked,2025-07-18 16:10:00
O3487,delivered,2025-07-18 16:03:00
O3488,created,2025-07-18 10:57:00
O3488,assigned,2025-07-18 11:01:00
O3488,picked,2025-07-18 11:08:00
O3488,delivered,2025-07-18 11:02:00
O3489,created,2025-07-18 19:49:00
O3489,assigned,2025-07-18 19:50:00
O3489,picked,2025-07-18 19:57:00
O3489,delivered,2025-07-18 20:38:00
O3490,created,2025-07-18 21:14:00
O3490,assigned,2025-07-18 21:18:00
O3490,picked,2025-07-18 21:23:00
O3490,delivered,2025-07-18 21:56:00
O3491,created,2025-07-18 11:11:00
O3491,assigned,2025-07-18 11:13:00
O3491,picked,2025-07-18 11:18:00
O3491,delivered,2025-07-18 11:47:00
O3492,created,2025-07-18 21:16:00
O3492,assigned,2025-07-18 21:18:00
O3492,picked,2025-07-18 21:24:00
O3492,delivered,2025-07-18 21:26:00
O3493,created,2025-07-18 18:10:00
O3493,assigned,2025-07-18 18:14:00
O3493,picked,2025-07-18 18:21:00
O3493,delivered,2025-07-18 18:19:00
O3494,created,2025-07-18 09:24:00
O3494,assigned,2025-07-18 09:28:00
O3494,picked,2025-07-18 09:37:00
O3494,delivered,2025-07-18 09:40:00
O3495,created,2025-07-18 08:49:00
O3495,assigned,2025-07-18 08:52:00
O3495,picked,2025-07-18 08:59:00
O3495,delivered,2025-07-18 09:15:00
O3496,created,2025-07-18 16:44:00
O3496,assigned,2025-07-18 16:48:00
O3496,picked,2025-07-18 16:53:00
O3496,delivered,2025-07-18 16:49:00
O3497,created,2025-07-18 13:21:00
O3497,assigned,2025-07-18 13:24:00
O3497,picked,2025-07-18 13:30:00
O3497,delivered,2025-07-18 13:50:00
O3498,created,2025-07-18 09:26:00
O3498,assigned,2025-07-18 09:28:00
O3498,picked,2025-07-18 09:33:00
O3498,delivered,2025-07-18 09:59:00
O3499,created,2025-07-18 08:58:00
O3499,assigned,2025-07-18 08:59:00
O3499,picked,2025-07-18 09:08:00
O3499,delivered,2025-07-18 09:11:00
O3500,created,2025-07-18 17:50:00
O3500,assigned,2025-07-18 17:51:00
O3500,picked,2025-07-18 17:58:00
O3500,delivered,2025-07-18 17:55:00
O3501,created,2025-07-18 10:44:00
O3501,assigned,2025-07-18 10:48:00
O3501,picked,2025-07-18 10:55:00
O3501,delivered,2025-07-18 10:58:00
O3502,created,2025-07-18 18:26:00
O3502,assigned,2025-07-18 18:30:00
O3502,picked,2025-07-18 18:38:00
O3502,delivered,2025-07-18 18:53:00
O3503,created,2025-07-18 15:44:00
O3503,assigned,2025-07-18 15:45:00
O3503,picked,2025-07-18 15:50:00
O3503,delivered,2025-07-18 16:20:00
O3504,created,2025-07-18 11:11:00
O3504,assigned,2025-07-18 11:15:00
O3504,picked,2025-07-18 11:24:00
O3504,delivered,2025-07-18 11:32:00
O3505,created,2025-07-18 11:45:00
O3505,assigned,2025-07-18 11:47:00
O3505,picked,2025-07-18 11:53:00
O3505,delivered,2025-07-18 12:08:00
O3506,created,2025-07-18 19:10:00
O3506,assigned,2025-07-18 19:13:00
O3506,picked,2025-07-18 19:19:00
O3506,delivered,2025-07-18 19:30:00
O3507,created,2025-07-18 16:09:00
O3507,assigned,2025-07-18 16:10:00
O3507,picked,2025-07-18 16:15:00
O3507,delivered,2025-07-18 16:30:00
O3508,created,2025-07-18 09:02:00
O3508,assigned,2025-07-18 09:04:00
O3508,picked,2025-07-18 09:09:00
O3508,delivered,2025-07-18 09:51:00
O3509,created,2025-07-18 20:34:00
O3509,assigned,2025-07-18 20:35:00
O3509,picked,2025-07-18 20:44:00
O3509,delivered,2025-07-18 20:54:00
O3510,created,2025-07-18 18:49:00
O3510,assigned,2025-07-18 18:50:00
O3510,picked,2025-07-18 18:58:00
O3510,delivered,2025-07-18 19:54:00
O3511,created,2025-07-18 18:08:00
O3511,assigned,2025-07-18 18:10:00
O3511,picked,2025-07-18 18:16:00
O3511,delivered,2025-07-18 18:35:00
O3512,created,2025-07-18 10:07:00
O3512,assigned,2025-07-18 10:09:00
O3512,picked,2025-07-18 10:16:00
O3512,delivered,2025-07-18 10:20:00
O3513,created,2025-07-18 10:12:00
O3513,assigned,2025-07-18 10:15:00
O3513,picked,2025-07-18 10:23:00
O3513,delivered,2025-07-18 10:28:00
O3514,created,2025-07-18 18:55:00
O3514,assigned,2025-07-18 18:57:00
O3514,picked,2025-07-18 19:05:00
O3514,delivered,2025-07-18 19:21:00
O3515,created,2025-07-18 19:32:00
O3515,assigned,2025-07-18 19:34:00
O3515,picked,2025-07-18 19:42:00
O3515,delivered,2025-07-18 20:09:00
O3516,created,2025-07-18 10:37:00
O3516,assigned,2025-07-18 10:41:00
O3516,picked,2025-07-18 10:50:00
O3516,delivered,2025-07-18 10:51:00
O3517,created,2025-07-18 18:38:00
O3517,assigned,2025-07-18 18:41:00
O3517,picked,2025-07-18 18:47:00
O3517,delivered,2025-07-18 18:43:00
O3518,created,2025-07-18 18:15:00
O3518,assigned,2025-07-18 18:18:00
O3518,picked,2025-07-18 18:25:00
O3518,delivered,2025-07-18 18:47:00
O3519,created,2025-07-18 18:37:00
O3519,assigned,2025-07-18 18:41:00
O3519,picked,2025-07-18 18:49:00
O3519,delivered,2025-07-18 19:05:00
O3520,created,2025-07-18 13:27:00
O3520,assigned,2025-07-18 13:29:00
O3520,picked,2025-07-18 13:35:00
O3520,delivered,2025-07-18 13:32:00
O3521,created,2025-07-18 08:06:00
O3521,assigned,2025-07-18 08:07:00
O3521,picked,2025-07-18 08:13:00
O3521,delivered,2025-07-18 08:35:00
O3522,created,2025-07-18 17:24:00
O3522,assigned,2025-07-18 17:25:00
O3522,picked,2025-07-18 17:31:00
O3522,delivered,2025-07-18 17:47:00
O3523,created,2025-07-18 15:08:00
O3523,assigned,2025-07-18 15:10:00
O3523,picked,2025-07-18 15:17:00
O3523,delivered,2025-07-18 15:16:00
O3524,created,2025-07-18 13:09:00
O3524,assigned,2025-07-18 13:11:00
O3524,picked,2025-07-18 13:19:00
O3524,delivered,2025-07-18 13:37:00
O3525,created,2025-07-18 12:06:00
O3525,assigned,2025-07-18 12:10:00
O3525,picked,2025-07-18 12:18:00
O3525,delivered,2025-07-18 12:25:00
O3526,created,2025-07-18 17:25:00
O3526,assigned,2025-07-18 17:28:00
O3526,picked,2025-07-18 17:35:00
O3526,delivered,2025-07-18 17:53:00
O3527,created,2025-07-18 21:39:00
O3527,assigned,2025-07-18 21:43:00
O3527,picked,2025-07-18 21:52:00
O3527,delivered,2025-07-18 21:49:00
O3528,created,2025-07-18 13:38:00
O3528,assigned,2025-07-18 13:40:00
O3528,picked,2025-07-18 13:48:00
O3528,delivered,2025-07-18 13:55:00
O3529,created,2025-07-18 12:46:00
O3529,assigned,2025-07-18 12:48:00
O3529,picked,2025-07-18 12:57:00
O3529,delivered,2025-07-18 12:53:00
O3530,created,2025-07-18 16:27:00
O3530,assigned,2025-07-18 16:28:00
O3530,picked,2025-07-18 16:35:00
O3530,delivered,2025-07-18 16:44:00
O3531,created,2025-07-18 21:50:00
O3531,assigned,2025-07-18 21:53:00
O3531,picked,2025-07-18 22:01:00
O3531,delivered,2025-07-18 22:31:00
O3532,created,2025-07-18 08:20:00
O3532,assigned,2025-07-18 08:22:00
O3532,picked,2025-07-18 08:27:00
O3532,delivered,2025-07-18 08:50:00
O3533,created,2025-07-18 08:23:00
O3533,assigned,2025-07-18 08:24:00
O3533,picked,2025-07-18 08:29:00
O3533,delivered,2025-07-18 08:40:00
O3534,created,2025-07-18 15:57:00
O3534,assigned,2025-07-18 16:01:00
O3534,picked,2025-07-18 16:06:00
O3534,delivered,2025-07-18 16:26:00
O3535,created,2025-07-18 15:28:00
O3535,assigned,2025-07-18 15:31:00
O3535,picked,2025-07-18 15:36:00
O3535,delivered,2025-07-18 15:51:00
O3536,created,2025-07-18 14:08:00
O3536,assigned,2025-07-18 14:11:00
O3536,picked,2025-07-18 14:20:00
O3536,delivered,2025-07-18 14:56:00
O3537,created,2025-07-18 18:01:00
O3537,assigned,2025-07-18 18:02:00
O3537,picked,2025-07-18 18:08:00
O3537,delivered,2025-07-18 18:10:00
O3538,created,2025-07-18 10:30:00
O3538,assigned,2025-07-18 10:32:00
O3538,picked,2025-07-18 10:40:00
O3538,delivered,2025-07-18 10:43:00
O3539,created,2025-07-18 13:53:00
O3539,assigned,2025-07-18 13:54:00
O3539,picked,2025-07-18 14:03:00
O3539,delivered,2025-07-18 14:19:00
O3540,created,2025-07-18 11:25:00
O3540,assigned,2025-07-18 11:26:00
O3540,picked,2025-07-18 11:32:00
O3540,delivered,2025-07-18 11:50:00
O3541,created,2025-07-18 21:53:00
O3541,assigned,2025-07-18 21:57:00
O3541,picked,2025-07-18 22:02:00
O3541,delivered,2025-07-18 22:22:00
O3542,created,2025-07-18 17:02:00
O3542,assigned,2025-07-18 17:03:00
O3542,picked,2025-07-18 17:10:00
O3542,delivered,2025-07-18 17:07:00
O3543,created,2025-07-18 20:00:00
O3543,assigned,2025-07-18 20:03:00
O3543,picked,2025-07-18 20:11:00
O3543,delivered,2025-07-18 20:12:00
O3544,created,2025-07-18 13:43:00
O3544,assigned,2025-07-18 13:46:00
O3544,picked,2025-07-18 13:54:00
O3544,delivered,2025-07-18 13:54:00
O3545,created,2025-07-18 14:40:00
O3545,assigned,2025-07-18 14:44:00
O3545,picked,2025-07-18 14:51:00
O3545,delivered,2025-07-18 15:08:00
O3546,created,2025-07-18 14:37:00
O3546,assigned,2025-07-18 14:40:00
O3546,picked,2025-07-18 14:46:00
O3546,delivered,2025-07-18 15:16:00
O3547,created,2025-07-18 16:56:00
O3547,assigned,2025-07-18 16:57:00
O3547,picked,2025-07-18 17:02:00
O3547,delivered,2025-07-18 17:08:00
O3548,created,2025-07-18 18:07:00
O3548,assigned,2025-07-18 18:11:00
O3548,picked,2025-07-18 18:16:00
O3548,delivered,2025-07-18 18:48:00
O3549,created,2025-07-18 19:38:00
O3549,assigned,2025-07-18 19:42:00
O3549,picked,2025-07-18 19:50:00
O3549,delivered,2025-07-18 19:57:00
O3550,created,2025-07-18 16:13:00
O3550,assigned,2025-07-18 16:17:00
O3550,picked,2025-07-18 16:24:00
O3550,delivered,2025-07-18 16:38:00
O3551,created,2025-07-18 10:18:00
O3551,assigned,2025-07-18 10:19:00
O3551,picked,2025-07-18 10:27:00
O3551,delivered,2025-07-18 10:26:00
O3552,created,2025-07-18 17:53:00
O3552,assigned,2025-07-18 17:55:00
O3552,picked,2025-07-18 18:04:00
O3552,delivered,2025-07-18 17:58:00
O3553,created,2025-07-18 13:27:00
O3553,assigned,2025-07-18 13:31:00
O3553,picked,2025-07-18 13:38:00
O3553,delivered,2025-07-18 13:48:00
O3554,created,2025-07-18 21:03:00
O3554,assigned,2025-07-18 21:06:00
O3554,picked,2025-07-18 21:11:00
O3554,delivered,2025-07-18 21:28:00
